-0.986419296,4.974917328,0.242307692
4.518156571,-3.318030038,0.296153846
-6.056783925,-0.657927417,0.35
4.318859375,4.91463048,0.403846154
0.143887056,-6.961916102,0.457692308
-5.082519744,5.322970389,0.511538462
7.71816509,-0.516905166,0.565384615
-6.319783657,-5.055990667,0.619230769
1.297399947,8.335412734,0.673076923
4.85594757,-7.296298474,0.726923077
-8.816482425,2.175748886,0.780769231
8.238865549,4.497509149,0.834615385
-3.132698513,-9.161285053,0.888461538
-3.993184127,9.133897043,0.942307692
9.368707106,-4.150394429,0.996153846
-9.96822236,-3.354406501,1.05
5.211794529,9.437581905,1.103846154
2.592337124,-10.72930558,1.157692308
-9.367233652,6.300380987,1.211538462
11.40540136,1.718296994,1.265384615
-7.4000328,-9.157799877,1.319230769
-0.743998229,11.98567941,1.373076923
8.810427965,-8.494990582,1.426923077
-12.46033007,0.318344597,1.480769231
9.569876858,8.327393918,1.534615385
-1.45597839,-12.82065617,1.588461538
-7.712169269,10.60975066,1.642307692
13.05915332,-2.655625357,1.696153846
-11.60018338,-6.969450885,1.75
3.903531303,13.16957908,1.803846154
6.105162469,-12.52734737,1.857692308
-13.14701119,5.185538534,1.911538462
13.37811151,5.126433348,1.965384615
-6.487176676,-12.98789435,2.019230769
-4.041558274,14.14013944,2.073076923
12.69007546,-7.793766632,2.126923077
-14.80198736,-2.859940909,2.180769231
9.090534047,12.25282668,2.234615385
1.592023014,-15.35319883,2.288461538
-11.67685625,10.36272943,2.342307692
15.78439466,0.249201034,2.396153846
-11.59575257,-10.96430675,2.45
1.156268486,16.08735617,2.503846154
10.11874081,-12.77527909,2.557692308
-16.25510039,2.611373304,2.611538462
13.88738757,9.145114243,2.665384615
-4.102458416,-16.28194622,2.719230769
-8.049736669,14.91868522,2.773076923
16.16357038,-5.615346282,2.826923077
-15.85643099,-6.840220108,2.880769231
7.135463084,15.89705243,2.934615385
5.525415676,-16.68865444,2.988461538
-15.48090829,8.647969759,3.042307692
17.40426917,4.115339015,3.096153846
-10.13789657,-14.91511157,3.15
-2.621084983,17.99317966,3.203846154
14.20110258,-11.59027989,3.257692308
-18.44638027,-1.054732305,3.311538462
12.99030006,13.34178451,3.365384615
-0.570761036,-18.7560456,3.419230769
-12.34150697,14.32341883,3.473076923
18.91561104,-2.241670807,3.526923077
-15.57551539,-11.20603669,3.580769231
3.943626979,18.91984287,3.634615385
9.942515617,-16.73301952,3.688461538
-18.76489714,5.661740624,3.742307692
17.78304087,8.559406682,3.796153846
-7.380736175,-18.44836669,3.85
-7.066427613,18.71349291,3.903846154
17.96931581,-9.085087918,3.957692308
-19.51321075,-5.474473265,4.011538462
10.75915955,17.32830219,4.065384615
3.795527101,-20.17206151,4.119230769
-16.52738582,12.38734563,4.173076923
20.68104628,2.0425625,4.226923077
-13.95421358,-15.57012473,4.280769231
-0.229434702,21.03239278,4.334615385
14.46155751,-15.44464527,4.388461538
-21.21963788,1.629235729,4.442307692
16.84397656,13.2081726,4.496153846
-3.518186974,-21.23769904,4.55
-11.81786473,18.13813399,4.603846154
21.08293416,-5.421646515,4.657692308
-19.31376709,-10.29987856,4.711538462
7.323467095,20.75318921,4.765384615
8.664740169,-20.35837534,4.819230769
-20.24783301,9.207266929,4.873076923
21.26042852,6.924176743,4.926923077
-11.05657299,-19.56777907,4.980769231
-5.091025174,22.00947949,5.034615385
18.71549393,-12.85496612,5.088461538
-22.59626829,-3.179130276,5.142307692
14.5862268,17.69499201,5.196153846
1.203233427,-23.01281663,5.25
-16.51181698,16.23448018,5.303846154
23.25251194,-0.821147448,5.357692308
-17.78433932,-15.17300954,5.411538462
2.877845584,23.31018016,5.465384615
13.68706202,-19.2210452,5.519230769
-23.18214656,4.950179704,5.573076923
20.5306024,12.06385996,5.626923077
-7.021093867,-22.86628409,5.680769231
-10.31461117,21.69990921,5.734615385
22.3620486,-9.073301657,5.788461538
-22.71688105,-8.451762801,5.842307692
11.08943352,21.67050076,5.896153846
6.488907016,-23.57056609,5.95
-20.7943142,13.05218598,6.003846154
24.25125196,4.440676055,6.057692308
-14.94447151,-19.73776991,6.111538462
-2.322627488,24.75056276,6.165384615
18.50673671,-16.74956772,6.219230769
-25.06154531,-0.151120597,6.273076923
18.45126465,17.10863795,6.326923077
-2.056815126,-25.17874385,6.380769231
-15.55240465,20.03400887,6.434615385
25.09826267,-4.283618284,6.488461538
-21.48304313,-13.8484153,6.542307692
6.511339562,24.81781579,6.596153846
12.0084229,-22.78454036,6.65
-24.33676341,8.721790196,6.703846154
23.92573085,10.0454696,6.757692308
-10.8966937,-23.65613456,6.811538462
-7.973789744,24.89502148,6.865384615
22.77863586,-13.01783959,6.919230769
-25.68210592,-5.808701952,6.973076923
15.0672378,21.70864603,7.026923077
3.566491167,-26.27806488,7.080769231
